Date,ResourceName,ResourceGroup,Deployment,Metric,Value
2026-06-12,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2969318.88
2026-06-12,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,698651.06
2026-06-12,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,3127.53
2026-06-13,contoso-foundry-prod,rg-ai-prod,,InputTokens,865251.27
2026-06-13,contoso-foundry-prod,rg-ai-prod,,OutputTokens,233700.92
2026-06-13,contoso-foundry-prod,rg-ai-prod,,TotalCalls,545.58
2026-06-13,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,21.16
2026-06-13,contoso-foundry-claims,rg-ai-claims,,InputTokens,185455.42
2026-06-13,contoso-foundry-claims,rg-ai-claims,,OutputTokens,59764.41
2026-06-13,contoso-foundry-claims,rg-ai-claims,,TotalCalls,181.71
2026-06-13,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,34.08
2026-06-13,contoso-foundry-member,rg-ai-member,,InputTokens,300428.76
2026-06-13,contoso-foundry-member,rg-ai-member,,OutputTokens,95330.43
2026-06-13,contoso-foundry-member,rg-ai-member,,TotalCalls,239.14
2026-06-13,contoso-foundry-dev,rg-ai-dev,,InputTokens,197293.30
2026-06-13,contoso-foundry-dev,rg-ai-dev,,OutputTokens,56715.13
2026-06-13,contoso-foundry-dev,rg-ai-dev,,TotalCalls,82.51
2026-06-13,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,242688.30
2026-06-13,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,72120.40
2026-06-13,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,107.65
2026-06-14,contoso-foundry-prod,rg-ai-prod,,InputTokens,1058812.68
2026-06-14,contoso-foundry-prod,rg-ai-prod,,OutputTokens,314362.96
2026-06-14,contoso-foundry-prod,rg-ai-prod,,TotalCalls,926.89
2026-06-14,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,27.01
2026-06-14,contoso-foundry-claims,rg-ai-claims,,InputTokens,525830.74
2026-06-14,contoso-foundry-claims,rg-ai-claims,,OutputTokens,179621.90
2026-06-14,contoso-foundry-claims,rg-ai-claims,,TotalCalls,255.81
2026-06-14,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,22.70
2026-06-14,contoso-foundry-member,rg-ai-member,,InputTokens,274597.86
2026-06-14,contoso-foundry-member,rg-ai-member,,OutputTokens,97940.75
2026-06-14,contoso-foundry-member,rg-ai-member,,TotalCalls,252.10
2026-06-14,contoso-foundry-dev,rg-ai-dev,,InputTokens,91769.98
2026-06-14,contoso-foundry-dev,rg-ai-dev,,OutputTokens,28218.23
2026-06-14,contoso-foundry-dev,rg-ai-dev,,TotalCalls,61.38
2026-06-14,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,375347.20
2026-06-14,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,91261.84
2026-06-14,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,159.56
2026-06-15,contoso-foundry-prod,rg-ai-prod,,InputTokens,7843878.21
2026-06-15,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1927069.72
2026-06-15,contoso-foundry-prod,rg-ai-prod,,TotalCalls,5044.62
2026-06-15,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,25.93
2026-06-15,contoso-foundry-claims,rg-ai-claims,,InputTokens,2218560.92
2026-06-15,contoso-foundry-claims,rg-ai-claims,,OutputTokens,554781.56
2026-06-15,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1989.84
2026-06-15,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,25.41
2026-06-15,contoso-foundry-member,rg-ai-member,,InputTokens,2668118.36
2026-06-15,contoso-foundry-member,rg-ai-member,,OutputTokens,823887.98
2026-06-15,contoso-foundry-member,rg-ai-member,,TotalCalls,1784.99
2026-06-15,contoso-foundry-dev,rg-ai-dev,,InputTokens,1338409.16
2026-06-15,contoso-foundry-dev,rg-ai-dev,,OutputTokens,391715.67
2026-06-15,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1479.44
2026-06-15,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1565050.30
2026-06-15,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,579032.55
2026-06-15,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,879.50
2026-06-16,contoso-foundry-prod,rg-ai-prod,,InputTokens,8796043.07
2026-06-16,contoso-foundry-prod,rg-ai-prod,,OutputTokens,3151567.00
2026-06-16,contoso-foundry-prod,rg-ai-prod,,TotalCalls,4577.27
2026-06-16,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,31.07
2026-06-16,contoso-foundry-claims,rg-ai-claims,,InputTokens,3193517.64
2026-06-16,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1011812.99
2026-06-16,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1603.07
2026-06-16,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,25.97
2026-06-16,contoso-foundry-member,rg-ai-member,,InputTokens,4831492.25
2026-06-16,contoso-foundry-member,rg-ai-member,,OutputTokens,1150645.53
2026-06-16,contoso-foundry-member,rg-ai-member,,TotalCalls,4159.60
2026-06-16,contoso-foundry-dev,rg-ai-dev,,InputTokens,1247377.68
2026-06-16,contoso-foundry-dev,rg-ai-dev,,OutputTokens,405129.92
2026-06-16,contoso-foundry-dev,rg-ai-dev,,TotalCalls,643.86
2026-06-16,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3069232.68
2026-06-16,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,719816.24
2026-06-16,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1402.45
2026-06-17,contoso-foundry-prod,rg-ai-prod,,InputTokens,4571596.33
2026-06-17,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1457458.10
2026-06-17,contoso-foundry-prod,rg-ai-prod,,TotalCalls,2894.15
2026-06-17,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,23.01
2026-06-17,contoso-foundry-claims,rg-ai-claims,,InputTokens,6261413.54
2026-06-17,contoso-foundry-claims,rg-ai-claims,,OutputTokens,2110744.05
2026-06-17,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2638.51
2026-06-17,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.89
2026-06-17,contoso-foundry-member,rg-ai-member,,InputTokens,4761475.64
2026-06-17,contoso-foundry-member,rg-ai-member,,OutputTokens,1151919.41
2026-06-17,contoso-foundry-member,rg-ai-member,,TotalCalls,2409.00
2026-06-17,contoso-foundry-dev,rg-ai-dev,,InputTokens,2080284.85
2026-06-17,contoso-foundry-dev,rg-ai-dev,,OutputTokens,687926.41
2026-06-17,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1499.87
2026-06-17,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1663922.60
2026-06-17,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,380095.75
2026-06-17,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1038.38
2026-06-18,contoso-foundry-prod,rg-ai-prod,,InputTokens,8593477.33
2026-06-18,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2479490.39
2026-06-18,contoso-foundry-prod,rg-ai-prod,,TotalCalls,6389.79
2026-06-18,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,28.27
2026-06-18,contoso-foundry-claims,rg-ai-claims,,InputTokens,3351081.72
2026-06-18,contoso-foundry-claims,rg-ai-claims,,OutputTokens,752705.86
2026-06-18,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1535.27
2026-06-18,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,18.41
2026-06-18,contoso-foundry-member,rg-ai-member,,InputTokens,4382584.39
2026-06-18,contoso-foundry-member,rg-ai-member,,OutputTokens,1084874.66
2026-06-18,contoso-foundry-member,rg-ai-member,,TotalCalls,2358.80
2026-06-18,contoso-foundry-dev,rg-ai-dev,,InputTokens,688984.79
2026-06-18,contoso-foundry-dev,rg-ai-dev,,OutputTokens,153109.37
2026-06-18,contoso-foundry-dev,rg-ai-dev,,TotalCalls,393.08
2026-06-18,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2340230.82
2026-06-18,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,678220.64
2026-06-18,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1065.77
2026-06-19,contoso-foundry-prod,rg-ai-prod,,InputTokens,6521208.54
2026-06-19,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1580887.22
2026-06-19,contoso-foundry-prod,rg-ai-prod,,TotalCalls,3955.89
2026-06-19,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,18.67
2026-06-19,contoso-foundry-claims,rg-ai-claims,,InputTokens,1814365.05
2026-06-19,contoso-foundry-claims,rg-ai-claims,,OutputTokens,455495.88
2026-06-19,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1828.72
2026-06-19,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.60
2026-06-19,contoso-foundry-member,rg-ai-member,,InputTokens,3200008.05
2026-06-19,contoso-foundry-member,rg-ai-member,,OutputTokens,1044618.40
2026-06-19,contoso-foundry-member,rg-ai-member,,TotalCalls,2123.77
2026-06-19,contoso-foundry-dev,rg-ai-dev,,InputTokens,1988083.19
2026-06-19,contoso-foundry-dev,rg-ai-dev,,OutputTokens,575095.16
2026-06-19,contoso-foundry-dev,rg-ai-dev,,TotalCalls,956.89
2026-06-19,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1785128.92
2026-06-19,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,712434.74
2026-06-19,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,751.43
2026-06-20,contoso-foundry-prod,rg-ai-prod,,InputTokens,869966.27
2026-06-20,contoso-foundry-prod,rg-ai-prod,,OutputTokens,237828.31
2026-06-20,contoso-foundry-prod,rg-ai-prod,,TotalCalls,593.83
2026-06-20,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,21.32
2026-06-20,contoso-foundry-claims,rg-ai-claims,,InputTokens,468938.56
2026-06-20,contoso-foundry-claims,rg-ai-claims,,OutputTokens,166037.72
2026-06-20,contoso-foundry-claims,rg-ai-claims,,TotalCalls,206.08
2026-06-20,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,23.08
2026-06-20,contoso-foundry-member,rg-ai-member,,InputTokens,590003.65
2026-06-20,contoso-foundry-member,rg-ai-member,,OutputTokens,215680.97
2026-06-20,contoso-foundry-member,rg-ai-member,,TotalCalls,270.95
2026-06-20,contoso-foundry-dev,rg-ai-dev,,InputTokens,234765.22
2026-06-20,contoso-foundry-dev,rg-ai-dev,,OutputTokens,77355.21
2026-06-20,contoso-foundry-dev,rg-ai-dev,,TotalCalls,155.96
2026-06-20,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,297554.62
2026-06-20,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,82003.43
2026-06-20,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,132.47
2026-06-21,contoso-foundry-prod,rg-ai-prod,,InputTokens,987161.89
2026-06-21,contoso-foundry-prod,rg-ai-prod,,OutputTokens,323601.55
2026-06-21,contoso-foundry-prod,rg-ai-prod,,TotalCalls,495.17
2026-06-21,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,39.99
2026-06-21,contoso-foundry-claims,rg-ai-claims,,InputTokens,638651.04
2026-06-21,contoso-foundry-claims,rg-ai-claims,,OutputTokens,213901.98
2026-06-21,contoso-foundry-claims,rg-ai-claims,,TotalCalls,340.33
2026-06-21,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,34.29
2026-06-21,contoso-foundry-member,rg-ai-member,,InputTokens,243310.12
2026-06-21,contoso-foundry-member,rg-ai-member,,OutputTokens,74425.77
2026-06-21,contoso-foundry-member,rg-ai-member,,TotalCalls,204.89
2026-06-21,contoso-foundry-dev,rg-ai-dev,,InputTokens,114066.60
2026-06-21,contoso-foundry-dev,rg-ai-dev,,OutputTokens,43325.69
2026-06-21,contoso-foundry-dev,rg-ai-dev,,TotalCalls,57.11
2026-06-21,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,264081.35
2026-06-21,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,68056.96
2026-06-21,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,120.46
2026-06-22,contoso-foundry-prod,rg-ai-prod,,InputTokens,7133355.15
2026-06-22,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2651523.91
2026-06-22,contoso-foundry-prod,rg-ai-prod,,TotalCalls,6982.32
2026-06-22,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,26.35
2026-06-22,contoso-foundry-claims,rg-ai-claims,,InputTokens,3490780.37
2026-06-22,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1371426.77
2026-06-22,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2246.10
2026-06-22,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,24.43
2026-06-22,contoso-foundry-member,rg-ai-member,,InputTokens,4328727.36
2026-06-22,contoso-foundry-member,rg-ai-member,,OutputTokens,1673659.67
2026-06-22,contoso-foundry-member,rg-ai-member,,TotalCalls,2429.18
2026-06-22,contoso-foundry-dev,rg-ai-dev,,InputTokens,1767745.20
2026-06-22,contoso-foundry-dev,rg-ai-dev,,OutputTokens,583599.27
2026-06-22,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1889.82
2026-06-22,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2313532.06
2026-06-22,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,854213.91
2026-06-22,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1342.03
2026-06-23,contoso-foundry-prod,rg-ai-prod,,InputTokens,7593614.67
2026-06-23,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2377585.74
2026-06-23,contoso-foundry-prod,rg-ai-prod,,TotalCalls,4942.22
2026-06-23,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,19.82
2026-06-23,contoso-foundry-claims,rg-ai-claims,,InputTokens,6041223.38
2026-06-23,contoso-foundry-claims,rg-ai-claims,,OutputTokens,2317309.54
2026-06-23,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3223.12
2026-06-23,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.66
2026-06-23,contoso-foundry-member,rg-ai-member,,InputTokens,5447116.38
2026-06-23,contoso-foundry-member,rg-ai-member,,OutputTokens,2034977.03
2026-06-23,contoso-foundry-member,rg-ai-member,,TotalCalls,2940.13
2026-06-23,contoso-foundry-dev,rg-ai-dev,,InputTokens,2334131.31
2026-06-23,contoso-foundry-dev,rg-ai-dev,,OutputTokens,588226.00
2026-06-23,contoso-foundry-dev,rg-ai-dev,,TotalCalls,2588.57
2026-06-23,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1138975.02
2026-06-23,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,344410.91
2026-06-23,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,923.72
2026-06-24,contoso-foundry-prod,rg-ai-prod,,InputTokens,7631514.99
2026-06-24,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2237276.04
2026-06-24,contoso-foundry-prod,rg-ai-prod,,TotalCalls,3362.74
2026-06-24,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,35.00
2026-06-24,contoso-foundry-claims,rg-ai-claims,,InputTokens,4256075.91
2026-06-24,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1680399.68
2026-06-24,contoso-foundry-claims,rg-ai-claims,,TotalCalls,4023.21
2026-06-24,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,35.86
2026-06-24,contoso-foundry-member,rg-ai-member,,InputTokens,1475133.92
2026-06-24,contoso-foundry-member,rg-ai-member,,OutputTokens,418907.68
2026-06-24,contoso-foundry-member,rg-ai-member,,TotalCalls,774.97
2026-06-24,contoso-foundry-dev,rg-ai-dev,,InputTokens,716758.50
2026-06-24,contoso-foundry-dev,rg-ai-dev,,OutputTokens,177101.76
2026-06-24,contoso-foundry-dev,rg-ai-dev,,TotalCalls,706.76
2026-06-24,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,4026954.02
2026-06-24,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1031418.99
2026-06-24,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1703.14
2026-06-25,contoso-foundry-prod,rg-ai-prod,,InputTokens,3234245.57
2026-06-25,contoso-foundry-prod,rg-ai-prod,,OutputTokens,795825.31
2026-06-25,contoso-foundry-prod,rg-ai-prod,,TotalCalls,3258.05
2026-06-25,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,40.85
2026-06-25,contoso-foundry-claims,rg-ai-claims,,InputTokens,3040941.92
2026-06-25,contoso-foundry-claims,rg-ai-claims,,OutputTokens,999850.48
2026-06-25,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2158.34
2026-06-25,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,32.73
2026-06-25,contoso-foundry-member,rg-ai-member,,InputTokens,5536228.43
2026-06-25,contoso-foundry-member,rg-ai-member,,OutputTokens,1903545.84
2026-06-25,contoso-foundry-member,rg-ai-member,,TotalCalls,4032.39
2026-06-25,contoso-foundry-dev,rg-ai-dev,,InputTokens,1368277.12
2026-06-25,contoso-foundry-dev,rg-ai-dev,,OutputTokens,419572.76
2026-06-25,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1467.65
2026-06-25,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3662307.28
2026-06-25,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1226294.48
2026-06-25,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1766.88
2026-06-26,contoso-foundry-prod,rg-ai-prod,,InputTokens,6958869.00
2026-06-26,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2228088.56
2026-06-26,contoso-foundry-prod,rg-ai-prod,,TotalCalls,3248.56
2026-06-26,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,26.61
2026-06-26,contoso-foundry-claims,rg-ai-claims,,InputTokens,5077965.68
2026-06-26,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1566386.48
2026-06-26,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2297.35
2026-06-26,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.06
2026-06-26,contoso-foundry-member,rg-ai-member,,InputTokens,1365989.12
2026-06-26,contoso-foundry-member,rg-ai-member,,OutputTokens,495474.96
2026-06-26,contoso-foundry-member,rg-ai-member,,TotalCalls,726.83
2026-06-26,contoso-foundry-dev,rg-ai-dev,,InputTokens,1476435.01
2026-06-26,contoso-foundry-dev,rg-ai-dev,,OutputTokens,516612.93
2026-06-26,contoso-foundry-dev,rg-ai-dev,,TotalCalls,770.42
2026-06-26,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3273889.71
2026-06-26,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1152582.30
2026-06-26,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2599.36
2026-06-27,contoso-foundry-prod,rg-ai-prod,,InputTokens,725883.33
2026-06-27,contoso-foundry-prod,rg-ai-prod,,OutputTokens,222416.60
2026-06-27,contoso-foundry-prod,rg-ai-prod,,TotalCalls,529.97
2026-06-27,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,28.77
2026-06-27,contoso-foundry-claims,rg-ai-claims,,InputTokens,461025.98
2026-06-27,contoso-foundry-claims,rg-ai-claims,,OutputTokens,103927.47
2026-06-27,contoso-foundry-claims,rg-ai-claims,,TotalCalls,240.61
2026-06-27,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,40.83
2026-06-27,contoso-foundry-member,rg-ai-member,,InputTokens,326658.12
2026-06-27,contoso-foundry-member,rg-ai-member,,OutputTokens,108245.28
2026-06-27,contoso-foundry-member,rg-ai-member,,TotalCalls,224.33
2026-06-27,contoso-foundry-dev,rg-ai-dev,,InputTokens,141514.35
2026-06-27,contoso-foundry-dev,rg-ai-dev,,OutputTokens,55986.85
2026-06-27,contoso-foundry-dev,rg-ai-dev,,TotalCalls,117.28
2026-06-27,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,242722.18
2026-06-27,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,95670.23
2026-06-27,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,178.43
2026-06-28,contoso-foundry-prod,rg-ai-prod,,InputTokens,1089692.07
2026-06-28,contoso-foundry-prod,rg-ai-prod,,OutputTokens,356064.85
2026-06-28,contoso-foundry-prod,rg-ai-prod,,TotalCalls,674.75
2026-06-28,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,30.53
2026-06-28,contoso-foundry-claims,rg-ai-claims,,InputTokens,332100.72
2026-06-28,contoso-foundry-claims,rg-ai-claims,,OutputTokens,108959.98
2026-06-28,contoso-foundry-claims,rg-ai-claims,,TotalCalls,309.31
2026-06-28,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,22.80
2026-06-28,contoso-foundry-member,rg-ai-member,,InputTokens,656457.98
2026-06-28,contoso-foundry-member,rg-ai-member,,OutputTokens,241554.58
2026-06-28,contoso-foundry-member,rg-ai-member,,TotalCalls,489.26
2026-06-28,contoso-foundry-dev,rg-ai-dev,,InputTokens,285634.82
2026-06-28,contoso-foundry-dev,rg-ai-dev,,OutputTokens,79949.29
2026-06-28,contoso-foundry-dev,rg-ai-dev,,TotalCalls,259.37
2026-06-28,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,503629.65
2026-06-28,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,126398.21
2026-06-28,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,323.16
2026-06-29,contoso-foundry-prod,rg-ai-prod,,InputTokens,7251495.57
2026-06-29,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2827678.01
2026-06-29,contoso-foundry-prod,rg-ai-prod,,TotalCalls,4257.11
2026-06-29,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,28.80
2026-06-29,contoso-foundry-claims,rg-ai-claims,,InputTokens,4820652.49
2026-06-29,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1476839.76
2026-06-29,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3265.93
2026-06-29,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,32.05
2026-06-29,contoso-foundry-member,rg-ai-member,,InputTokens,3717251.10
2026-06-29,contoso-foundry-member,rg-ai-member,,OutputTokens,1340883.86
2026-06-29,contoso-foundry-member,rg-ai-member,,TotalCalls,3153.79
2026-06-29,contoso-foundry-dev,rg-ai-dev,,InputTokens,2249613.55
2026-06-29,contoso-foundry-dev,rg-ai-dev,,OutputTokens,608307.83
2026-06-29,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1133.71
2026-06-29,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2042523.09
2026-06-29,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,761095.61
2026-06-29,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1549.47
2026-06-30,contoso-foundry-prod,rg-ai-prod,,InputTokens,3497338.43
2026-06-30,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1056445.94
2026-06-30,contoso-foundry-prod,rg-ai-prod,,TotalCalls,1524.24
2026-06-30,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,20.49
2026-06-30,contoso-foundry-claims,rg-ai-claims,,InputTokens,2959051.11
2026-06-30,contoso-foundry-claims,rg-ai-claims,,OutputTokens,713171.75
2026-06-30,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1267.30
2026-06-30,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,34.30
2026-06-30,contoso-foundry-member,rg-ai-member,,InputTokens,2975456.52
2026-06-30,contoso-foundry-member,rg-ai-member,,OutputTokens,992428.22
2026-06-30,contoso-foundry-member,rg-ai-member,,TotalCalls,2608.79
2026-06-30,contoso-foundry-dev,rg-ai-dev,,InputTokens,2175876.96
2026-06-30,contoso-foundry-dev,rg-ai-dev,,OutputTokens,655399.36
2026-06-30,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1187.24
2026-06-30,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2331564.27
2026-06-30,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,673611.54
2026-06-30,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1924.10
2026-07-01,contoso-foundry-prod,rg-ai-prod,,InputTokens,5141257.82
2026-07-01,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1883182.20
2026-07-01,contoso-foundry-prod,rg-ai-prod,,TotalCalls,2388.05
2026-07-01,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,32.52
2026-07-01,contoso-foundry-claims,rg-ai-claims,,InputTokens,5354941.40
2026-07-01,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1496060.54
2026-07-01,contoso-foundry-claims,rg-ai-claims,,TotalCalls,4809.38
2026-07-01,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,39.96
2026-07-01,contoso-foundry-member,rg-ai-member,,InputTokens,1328311.88
2026-07-01,contoso-foundry-member,rg-ai-member,,OutputTokens,388676.84
2026-07-01,contoso-foundry-member,rg-ai-member,,TotalCalls,711.85
2026-07-01,contoso-foundry-dev,rg-ai-dev,,InputTokens,1142587.11
2026-07-01,contoso-foundry-dev,rg-ai-dev,,OutputTokens,287488.74
2026-07-01,contoso-foundry-dev,rg-ai-dev,,TotalCalls,518.67
2026-07-01,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1008880.07
2026-07-01,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,264762.45
2026-07-01,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,668.23
2026-07-02,contoso-foundry-prod,rg-ai-prod,,InputTokens,9237998.63
2026-07-02,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2220228.98
2026-07-02,contoso-foundry-prod,rg-ai-prod,,TotalCalls,7192.91
2026-07-02,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,34.14
2026-07-02,contoso-foundry-claims,rg-ai-claims,,InputTokens,2033667.72
2026-07-02,contoso-foundry-claims,rg-ai-claims,,OutputTokens,787402.33
2026-07-02,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1059.91
2026-07-02,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,38.15
2026-07-02,contoso-foundry-member,rg-ai-member,,InputTokens,3488150.01
2026-07-02,contoso-foundry-member,rg-ai-member,,OutputTokens,869239.38
2026-07-02,contoso-foundry-member,rg-ai-member,,TotalCalls,1615.69
2026-07-02,contoso-foundry-dev,rg-ai-dev,,InputTokens,2267384.76
2026-07-02,contoso-foundry-dev,rg-ai-dev,,OutputTokens,850719.37
2026-07-02,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1064.11
2026-07-02,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3336524.29
2026-07-02,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1055887.00
2026-07-02,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2254.76
2026-07-03,contoso-foundry-prod,rg-ai-prod,,InputTokens,10259380.92
2026-07-03,contoso-foundry-prod,rg-ai-prod,,OutputTokens,3459173.64
2026-07-03,contoso-foundry-prod,rg-ai-prod,,TotalCalls,5152.71
2026-07-03,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,25.27
