BillingPlan Id,BillingPlan Name,Environment Id,Environment Name,Capacity Type,Entitled Quantity,Prepaid Consumed Quantity,Pay as you go Consumed Quantity,Usage Date
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,32,6/2/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,82,6/2/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,12,6/2/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,103,6/2/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,114,6/2/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,77,6/2/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,61,0,6/3/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,40,6/3/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,160,0,6/3/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,161,6/3/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,73,6/3/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,28,6/3/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,34,6/3/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,52,0,6/3/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,73,6/3/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,268,0,6/4/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,189,6/4/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,82,6/4/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,81,6/4/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,40,6/4/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,97,6/4/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,62,0,6/4/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,156,6/4/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,58,6/4/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,157,0,6/5/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,169,0,6/5/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,217,6/5/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,111,0,6/5/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,86,6/5/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,61,6/5/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,86,6/5/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,63,6/5/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,70,6/5/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,45,0,6/6/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,59,0,6/6/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,10,0,6/6/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,15,0,6/6/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,9,6/6/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,9,6/6/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,19,0,6/6/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,24,0,6/6/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,3,6/6/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,31,0,6/7/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,49,0,6/7/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,44,0,6/7/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,20,0,6/7/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,11,6/7/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,1,6/7/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,19,0,6/7/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,28,0,6/7/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,12,6/7/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,321,0,6/8/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,66,0,6/8/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,53,0,6/8/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,218,6/8/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,58,6/8/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,124,6/8/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,114,6/8/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,61,6/8/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,63,6/8/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,31,6/9/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,19,6/9/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,71,6/9/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,97,6/9/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,88,6/9/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,20,6/9/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,3,6/9/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,134,6/9/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,79,6/9/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,167,0,6/10/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,218,0,6/10/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,85,0,6/10/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,74,0,6/10/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,57,6/10/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,77,6/10/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,8,6/10/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,2,6/10/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,25,6/10/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,304,0,6/11/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,216,0,6/11/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,134,0,6/11/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,60,0,6/11/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,15,6/11/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,27,6/11/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,87,6/11/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,92,0,6/11/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,16,6/11/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,68,0,6/12/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,104,6/12/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,241,6/12/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,221,6/12/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,48,6/12/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,38,6/12/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,58,0,6/12/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,9,6/12/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,46,6/12/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,17,0,6/13/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,50,0,6/13/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,30,0,6/13/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,22,0,6/13/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,13,6/13/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,4,6/13/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,21,0,6/13/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,33,0,6/13/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,3,6/13/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,12,0,6/14/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,64,0,6/14/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,17,0,6/14/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,45,0,6/14/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,11,6/14/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,11,6/14/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,18,0,6/14/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,34,0,6/14/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,12,6/14/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,218,6/15/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,67,6/15/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,128,6/15/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,240,6/15/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,86,6/15/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,80,6/15/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,101,6/15/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,30,0,6/15/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,74,6/15/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,217,0,6/16/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,62,6/16/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,199,6/16/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,146,6/16/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,41,6/16/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,68,6/16/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,61,0,6/16/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,33,0,6/16/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,51,6/16/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,333,6/17/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,227,6/17/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,31,6/17/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,54,0,6/17/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,98,6/17/2026 12:00:00 AM
