"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-06-17","krowbotham","copilot","copilot_ai_credit","GPT-5.6 Luna","236.651822","ai-credits","0.01","2.366518","2.366518","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-17","krowbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","97.087610","ai-credits","0.01","0.970876","0.970876","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-17","khigginbotham","copilot","copilot_ai_credit","Claude Sonnet 5","41.777734","ai-credits","0.01","0.417777","0.417777","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-17","khigginbotham","copilot","copilot_ai_credit","Claude Sonnet 5","213.030233","ai-credits","0.01","2.130302","2.130302","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-17","khigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","75.605520","ai-credits","0.01","0.756055","0.756055","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-17","kknatchbull2","copilot","copilot_ai_credit","GPT-5.3-Codex","132.440558","ai-credits","0.01","1.324406","1.324406","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-06-17","kknatchbull2","copilot","copilot_ai_credit","GPT-5.6 Sol","273.604936","ai-credits","0.01","2.736049","2.736049","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-06-17","kknatchbull2","copilot","copilot_ai_credit","GPT-5.6 Sol","638.065231","ai-credits","0.01","6.380652","6.380652","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-06-17","kbexworth","copilot","copilot_ai_credit","GPT-5.6 Luna","148.548580","ai-credits","0.01","1.485486","1.485486","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","kbexworth","copilot","copilot_ai_credit","Claude Opus 5","439.751444","ai-credits","0.01","4.397514","4.397514","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","kbexworth","copilot","copilot_ai_credit","Claude Opus 5","132.108111","ai-credits","0.01","1.321081","1.321081","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","krothwell","copilot","copilot_ai_credit","GPT-5.6 Terra","594.058732","ai-credits","0.01","5.940587","5.940587","0.000000","3000","contoso-data","","Claims Platform","0","0"
"2026-06-17","krothwell","copilot","copilot_ai_credit","GPT-5.4","485.562368","ai-credits","0.01","4.855624","4.855624","0.000000","3000","contoso-data","","Claims Platform","0","0"
"2026-06-17","krothwell","copilot","copilot_ai_credit","GPT-5.6 Terra","600.747868","ai-credits","0.01","6.007479","6.007479","0.000000","3000","contoso-data","","Claims Platform","0","0"
"2026-06-17","lhetherington","copilot","copilot_ai_credit","Claude Haiku 4.5","1034.189048","ai-credits","0.01","10.341890","10.341890","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-17","lhetherington","copilot","copilot_ai_credit","GPT-5.4","921.536900","ai-credits","0.01","9.215369","9.215369","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-17","lhetherington","copilot","copilot_ai_credit","Claude Sonnet 5","778.400518","ai-credits","0.01","7.784005","7.784005","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-17","lclevedon","copilot","copilot_ai_credit","GPT-5.4","107.580731","ai-credits","0.01","1.075807","1.075807","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-17","mredmayne","copilot","coding_agent_ai_credit","Coding Agent model","48.357850","ai-credits","0.01","0.483579","0.483579","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-06-17","mcholmondeley","copilot","copilot_ai_credit","Claude Haiku 4.5","347.146702","ai-credits","0.01","3.471467","3.471467","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-17","mfoxcroft2","copilot","copilot_ai_credit","Claude Opus 5","1494.615628","ai-credits","0.01","14.946156","14.946156","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-06-17","mfoxcroft2","copilot","copilot_ai_credit","GPT-5.6 Luna","830.378328","ai-credits","0.01","8.303783","8.303783","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-06-17","mfoxcroft2","copilot","copilot_ai_credit","GPT-5.6 Luna","1019.331230","ai-credits","0.01","10.193312","10.193312","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-06-17","msomerville","copilot","copilot_ai_credit","GPT-5.3-Codex","86.011711","ai-credits","0.01","0.860117","0.860117","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-17","msomerville","copilot","copilot_ai_credit","Claude Sonnet 5","75.790672","ai-credits","0.01","0.757907","0.757907","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-17","moglethorpe2","copilot","copilot_ai_credit","Claude Sonnet 5","440.210210","ai-credits","0.01","4.402102","4.402102","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-17","mrushworth","copilot","copilot_ai_credit","Claude Opus 5","421.994434","ai-credits","0.01","4.219944","4.219944","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-06-17","mrushworth","copilot","copilot_ai_credit","GPT-5.4","369.424714","ai-credits","0.01","3.694247","3.694247","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-06-17","mrushworth","copilot","copilot_ai_credit","Claude Haiku 4.5","485.538315","ai-credits","0.01","4.855383","4.855383","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-06-17","mverinder","copilot","copilot_ai_credit","GPT-5.6 Luna","307.438837","ai-credits","0.01","3.074388","3.074388","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-17","mverinder","copilot","copilot_ai_credit","Gemini 3.1 Pro","128.063563","ai-credits","0.01","1.280636","1.280636","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-17","nabernathy","copilot","coding_agent_ai_credit","Coding Agent model","281.375420","ai-credits","0.01","2.813754","2.813754","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","nabernathy","copilot","copilot_ai_credit","GPT-5.4","269.309053","ai-credits","0.01","2.693091","2.693091","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","nabernathy","copilot","copilot_ai_credit","Claude Haiku 4.5","251.638047","ai-credits","0.01","2.516380","2.516380","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","neversleigh","copilot","copilot_ai_credit","GPT-5.6 Luna","164.887721","ai-credits","0.01","1.648877","1.648877","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","neversleigh","copilot","copilot_ai_credit","GPT-5.4","404.884658","ai-credits","0.01","4.048847","4.048847","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","neversleigh","copilot","copilot_ai_credit","GPT-5.4","213.897296","ai-credits","0.01","2.138973","2.138973","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","njephson","copilot","copilot_ai_credit","GPT-5.3-Codex","437.889219","ai-credits","0.01","4.378892","4.378892","0.000000","3000","contoso-digital","","Data Platform","0","0"
"2026-06-17","njephson","copilot","copilot_ai_credit","Claude Sonnet 5","324.482094","ai-credits","0.01","3.244821","3.244821","0.000000","3000","contoso-digital","","Data Platform","0","0"
"2026-06-17","nwaverley","copilot","copilot_ai_credit","GPT-5.6 Terra","1006.903920","ai-credits","0.01","10.069039","10.069039","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-17","nwaverley","copilot","copilot_ai_credit","GPT-5.6 Terra","1159.835197","ai-credits","0.01","11.598352","11.598352","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-17","njolliffe","copilot","copilot_ai_credit","GPT-5.6 Luna","89.905403","ai-credits","0.01","0.899054","0.899054","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","njolliffe","copilot","coding_agent_ai_credit","Coding Agent model","222.237518","ai-credits","0.01","2.222375","2.222375","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-17","nnuttall","copilot","copilot_ai_credit","Claude Haiku 4.5","1074.845605","ai-credits","0.01","10.748456","10.748456","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-06-17","odinsdale","copilot","copilot_ai_credit","GPT-5.3-Codex","110.285560","ai-credits","0.01","1.102856","1.102856","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","odinsdale","copilot","coding_agent_ai_credit","Coding Agent model","173.597861","ai-credits","0.01","1.735979","1.735979","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","odinsdale","copilot","copilot_ai_credit","Claude Sonnet 5","251.946196","ai-credits","0.01","2.519462","2.519462","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","oselwyn","copilot","copilot_ai_credit","GPT-5.6 Terra","357.217074","ai-credits","0.01","3.572171","3.572171","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-17","oselwyn","copilot","copilot_ai_credit","GPT-5.6 Terra","239.417179","ai-credits","0.01","2.394172","2.394172","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-17","oselwyn","copilot","copilot_ai_credit","GPT-5.6 Terra","276.285454","ai-credits","0.01","2.762855","2.762855","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-17","ocranbrook","copilot","copilot_ai_credit","Claude Sonnet 5","230.590890","ai-credits","0.01","2.305909","2.305909","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-06-17","osomerville","copilot","copilot_ai_credit","GPT-5.6 Sol","350.561207","ai-credits","0.01","3.505612","3.505612","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-17","osomerville","copilot","copilot_ai_credit","Claude Haiku 4.5","298.226985","ai-credits","0.01","2.982270","2.982270","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-17","owestbrook","copilot","copilot_ai_credit","GPT-5.3-Codex","135.648637","ai-credits","0.01","1.356486","1.356486","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","owestbrook","copilot","copilot_ai_credit","GPT-5.6 Luna","317.144337","ai-credits","0.01","3.171443","3.171443","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-17","pramsbottom","copilot","copilot_ai_credit","GPT-5.3-Codex","324.421186","ai-credits","0.01","3.244212","3.244212","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-17","pramsbottom","copilot","copilot_ai_credit","Claude Haiku 4.5","251.894224","ai-credits","0.01","2.518942","2.518942","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-17","pramsbottom","copilot","copilot_ai_credit","Claude Haiku 4.5","157.647811","ai-credits","0.01","1.576478","1.576478","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-17","pkembleford","copilot","copilot_ai_credit","GPT-5.6 Terra","154.685452","ai-credits","0.01","1.546855","1.546855","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-06-17","pkembleford","copilot","copilot_ai_credit","Claude Sonnet 5","372.105211","ai-credits","0.01","3.721052","3.721052","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-06-17","pkembleford","copilot","copilot_ai_credit","GPT-5.3-Codex","350.251170","ai-credits","0.01","3.502512","3.502512","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-06-17","pmarchetti","copilot","copilot_ai_credit","GPT-5.6 Terra","444.478189","ai-credits","0.01","4.444782","4.444782","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-17","pmarchetti","copilot","copilot_ai_credit","Claude Haiku 4.5","99.306543","ai-credits","0.01","0.993065","0.993065","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-17","pmarchetti","copilot","copilot_ai_credit","GPT-5.6 Terra","22.191359","ai-credits","0.01","0.221914","0.221914","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-17","ppostlethwaite","copilot","copilot_ai_credit","GPT-5.6 Luna","314.697839","ai-credits","0.01","3.146978","3.146978","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-17","pbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Sol","490.649612","ai-credits","0.01","4.906496","4.906496","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-17","pbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Terra","657.839021","ai-credits","0.01","6.578390","6.578390","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-17","pbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Sol","161.667163","ai-credits","0.01","1.616672","1.616672","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-17","pjerningham","copilot","copilot_ai_credit","GPT-5.6 Terra","337.807998","ai-credits","0.01","3.378080","3.378080","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-17","pjerningham","copilot","copilot_ai_credit","GPT-5.3-Codex","136.229577","ai-credits","0.01","1.362296","1.362296","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-17","qgranville","copilot","copilot_ai_credit","GPT-5.6 Terra","649.826889","ai-credits","0.01","6.498269","6.498269","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","abarrowman","copilot","copilot_ai_credit","Gemini 3.1 Pro","492.253616","ai-credits","0.01","4.922536","4.922536","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-06-18","abarrowman","copilot","copilot_ai_credit","GPT-5.6 Terra","185.225280","ai-credits","0.01","1.852253","1.852253","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-06-18","abarrowman","copilot","coding_agent_ai_credit","Coding Agent model","504.246030","ai-credits","0.01","5.042460","5.042460","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-06-18","adinsdale","copilot","copilot_ai_credit","Claude Sonnet 5","716.266071","ai-credits","0.01","7.162661","7.162661","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","adinsdale","copilot","copilot_ai_credit","GPT-5.6 Terra","227.158882","ai-credits","0.01","2.271589","2.271589","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","aravensworth","copilot","copilot_ai_credit","GPT-5.6 Sol","184.687536","ai-credits","0.01","1.846875","1.846875","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","aravensworth","copilot","coding_agent_ai_credit","Coding Agent model","115.308521","ai-credits","0.01","1.153085","1.153085","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","aravensworth","copilot","copilot_ai_credit","Claude Opus 5","25.922954","ai-credits","0.01","0.259230","0.259230","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","awadsworth2","copilot","copilot_ai_credit","GPT-5.6 Terra","108.030287","ai-credits","0.01","1.080303","1.080303","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","bingoldsby","copilot","copilot_ai_credit","Claude Sonnet 5","94.814166","ai-credits","0.01","0.948142","0.948142","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-18","bquibell","copilot","copilot_ai_credit","Claude Sonnet 5","182.185538","ai-credits","0.01","1.821855","1.821855","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","bquibell","copilot","copilot_ai_credit","GPT-5.6 Terra","619.377859","ai-credits","0.01","6.193779","6.193779","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","bheatherington","copilot","copilot_ai_credit","GPT-5.6 Luna","90.003905","ai-credits","0.01","0.900039","0.900039","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","bheatherington","copilot","copilot_ai_credit","Claude Sonnet 5","137.779283","ai-credits","0.01","1.377793","1.377793","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","bwestbrook","copilot","copilot_ai_credit","GPT-5.6 Terra","199.978935","ai-credits","0.01","1.999789","1.999789","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","bwetherby","copilot","copilot_ai_credit","Claude Haiku 4.5","142.933368","ai-credits","0.01","1.429334","1.429334","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","bwetherby","copilot","copilot_ai_credit","Claude Opus 5","377.504632","ai-credits","0.01","3.775046","3.775046","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","cashcombe","copilot","copilot_ai_credit","GPT-5.4","195.952814","ai-credits","0.01","1.959528","1.959528","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-06-18","cashcombe","copilot","copilot_ai_credit","GPT-5.4","257.669368","ai-credits","0.01","2.576694","2.576694","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-06-18","cknatchbull","copilot","copilot_ai_credit","GPT-5.6 Sol","520.079284","ai-credits","0.01","5.200793","5.200793","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","cknatchbull","copilot","coding_agent_ai_credit","Coding Agent model","42.005312","ai-credits","0.01","0.420053","0.420053","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","cnaseby","copilot","copilot_ai_credit","GPT-5.6 Luna","43.209672","ai-credits","0.01","0.432097","0.432097","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","csomerville","copilot","copilot_ai_credit","Claude Sonnet 5","206.805095","ai-credits","0.01","2.068051","2.068051","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","cecclestone","copilot","copilot_ai_credit","GPT-5.6 Sol","237.490369","ai-credits","0.01","2.374904","2.374904","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-06-18","cecclestone","copilot","copilot_ai_credit","GPT-5.6 Luna","42.070997","ai-credits","0.01","0.420710","0.420710","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-06-18","cwaverley","copilot","coding_agent_ai_credit","Coding Agent model","299.714570","ai-credits","0.01","2.997146","2.997146","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-18","cwaverley","copilot","copilot_ai_credit","Claude Sonnet 5","369.897744","ai-credits","0.01","3.698977","3.698977","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-18","ckembleford","copilot","copilot_ai_credit","GPT-5.3-Codex","237.686751","ai-credits","0.01","2.376868","2.376868","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","dnetherby","copilot","copilot_ai_credit","GPT-5.4","9.040732","ai-credits","0.01","0.090407","0.090407","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","dbrocklehurst","copilot","copilot_ai_credit","GPT-5.6 Terra","106.310842","ai-credits","0.01","1.063108","1.063108","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","dhigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","280.061259","ai-credits","0.01","2.800613","2.800613","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","dhigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","258.972977","ai-credits","0.01","2.589730","2.589730","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","dblackwood","copilot","copilot_ai_credit","GPT-5.6 Sol","222.253241","ai-credits","0.01","2.222532","2.222532","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","dblackwood","copilot","copilot_ai_credit","GPT-5.6 Terra","43.949371","ai-credits","0.01","0.439494","0.439494","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","dwhitcombe","copilot","copilot_ai_credit","GPT-5.4","143.587353","ai-credits","0.01","1.435874","1.435874","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","dwhitcombe","copilot","copilot_ai_credit","GPT-5.6 Terra","149.638199","ai-credits","0.01","1.496382","1.496382","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","dwhitcombe","copilot","copilot_ai_credit","GPT-5.6 Luna","99.963884","ai-credits","0.01","0.999639","0.999639","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","etrelawney","copilot","copilot_ai_credit","GPT-5.6 Terra","474.217157","ai-credits","0.01","4.742172","4.742172","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","eattenborough","copilot","copilot_ai_credit","Claude Sonnet 5","160.534203","ai-credits","0.01","1.605342","1.605342","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-06-18","eattenborough","copilot","copilot_ai_credit","Claude Haiku 4.5","102.627773","ai-credits","0.01","1.026278","1.026278","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-06-18","elindquist","copilot","copilot_ai_credit","Claude Opus 5","113.197817","ai-credits","0.01","1.131978","1.131978","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","elindquist","copilot","copilot_ai_credit","Claude Sonnet 5","35.050477","ai-credits","0.01","0.350505","0.350505","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","elindquist","copilot","copilot_ai_credit","MAI-Code-1-Flash","222.124972","ai-credits","0.01","2.221250","2.221250","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","eyoxall","copilot","copilot_ai_credit","Claude Haiku 4.5","522.322669","ai-credits","0.01","5.223227","5.223227","0.000000","3000","contoso-digital","","Member Digital","0","0"
"2026-06-18","eyoxall","copilot","copilot_ai_credit","GPT-5.6 Luna","112.338536","ai-credits","0.01","1.123385","1.123385","0.000000","3000","contoso-digital","","Member Digital","0","0"
"2026-06-18","eyoxall","copilot","copilot_ai_credit","GPT-5.4","523.576334","ai-credits","0.01","5.235763","5.235763","0.000000","3000","contoso-digital","","Member Digital","0","0"
"2026-06-18","elymington","copilot","copilot_ai_credit","Claude Sonnet 5","603.951167","ai-credits","0.01","6.039512","6.039512","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","eyaxley","copilot","copilot_ai_credit","GPT-5.6 Terra","449.228926","ai-credits","0.01","4.492289","4.492289","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-06-18","fballantyne","copilot","copilot_ai_credit","GPT-5.3-Codex","250.562105","ai-credits","0.01","2.505621","2.505621","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","fballantyne","copilot","copilot_ai_credit","GPT-5.6 Luna","419.285349","ai-credits","0.01","4.192853","4.192853","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","ffotheringay","copilot","copilot_ai_credit","GPT-5.6 Terra","41.832744","ai-credits","0.01","0.418327","0.418327","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-06-18","fquiller","copilot","copilot_ai_credit","Claude Sonnet 5","162.862681","ai-credits","0.01","1.628627","1.628627","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","fquiller","copilot","copilot_ai_credit","GPT-5.6 Sol","102.460760","ai-credits","0.01","1.024608","1.024608","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","fkirkbride","copilot","copilot_ai_credit","GPT-5.6 Terra","62.928437","ai-credits","0.01","0.629284","0.629284","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-18","fkirkbride","copilot","copilot_ai_credit","GPT-5.6 Terra","66.208211","ai-credits","0.01","0.662082","0.662082","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-18","fkirkbride","copilot","coding_agent_ai_credit","Coding Agent model","29.295925","ai-credits","0.01","0.292959","0.292959","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-18","fnorrington","copilot","copilot_ai_credit","Claude Sonnet 5","301.796749","ai-credits","0.01","3.017967","3.017967","0.000000","3000","contoso-digital","","Claims Platform","0","0"
"2026-06-18","fwhitcombe","copilot","copilot_ai_credit","GPT-5.6 Luna","622.418956","ai-credits","0.01","6.224190","6.224190","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","fwhitcombe","copilot","copilot_ai_credit","Claude Haiku 4.5","1198.107104","ai-credits","0.01","11.981071","11.981071","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","fyeovil","copilot","copilot_ai_credit","Claude Haiku 4.5","308.793119","ai-credits","0.01","3.087931","3.087931","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","ffairweather","copilot","copilot_ai_credit","Claude Opus 5","539.237676","ai-credits","0.01","5.392377","5.392377","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","ffairweather","copilot","copilot_ai_credit","GPT-5.6 Terra","1417.849410","ai-credits","0.01","14.178494","14.178494","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","ffairweather","copilot","copilot_ai_credit","GPT-5.4","670.910640","ai-credits","0.01","6.709106","6.709106","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","fwilloughby","copilot","coding_agent_ai_credit","Coding Agent model","106.539865","ai-credits","0.01","1.065399","1.065399","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","fwilloughby","copilot","copilot_ai_credit","GPT-5.6 Luna","195.556933","ai-credits","0.01","1.955569","1.955569","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","fwilloughby","copilot","copilot_ai_credit","GPT-5.3-Codex","245.120339","ai-credits","0.01","2.451203","2.451203","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","gballantyne2","copilot","copilot_ai_credit","GPT-5.6 Terra","196.442810","ai-credits","0.01","1.964428","1.964428","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","gballantyne2","copilot","copilot_ai_credit","GPT-5.3-Codex","37.317386","ai-credits","0.01","0.373174","0.373174","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","gballantyne2","copilot","copilot_ai_credit","GPT-5.6 Terra","256.973931","ai-credits","0.01","2.569739","2.569739","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","ggarforth","copilot","copilot_ai_credit","GPT-5.6 Terra","441.073258","ai-credits","0.01","4.410733","4.410733","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","ggarforth","copilot","copilot_ai_credit","GPT-5.6 Terra","47.969249","ai-credits","0.01","0.479692","0.479692","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","ggarforth","copilot","copilot_ai_credit","Gemini 3.1 Pro","42.101542","ai-credits","0.01","0.421015","0.421015","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","gquested","copilot","copilot_ai_credit","GPT-5.6 Sol","230.111685","ai-credits","0.01","2.301117","2.301117","0.000000","7000","contoso-data","","Core Infrastructure","0","0"
"2026-06-18","gvansittart","copilot","copilot_ai_credit","GPT-5.6 Sol","641.522748","ai-credits","0.01","6.415227","6.415227","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","gvansittart","copilot","copilot_ai_credit","Claude Sonnet 5","276.204589","ai-credits","0.01","2.762046","2.762046","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","hyeovil","copilot","copilot_ai_credit","Claude Sonnet 5","54.777307","ai-credits","0.01","0.547773","0.547773","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","hcoltrane","copilot","copilot_ai_credit","Claude Opus 5","410.161425","ai-credits","0.01","4.101614","4.101614","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","hcoltrane","copilot","copilot_ai_credit","GPT-5.6 Sol","50.250193","ai-credits","0.01","0.502502","0.502502","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","hcoltrane","copilot","copilot_ai_credit","Claude Haiku 4.5","192.327949","ai-credits","0.01","1.923279","1.923279","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
